N	pi_value
5009000	3.1402579357157117
5010000	3.140243512974052
5011000	3.140247455597685
5012000	3.140262569832402
5013000	3.1402728904847397
5014000	3.1402624650977264
5015000	3.140260817547358
5016000	3.1402647527910688
5017000	3.140272672912099
5018000	3.14025587883619
5019000	3.1402558278541544
5020000	3.14025577689243
5021000	3.1402748456482774
5022000	3.1402986857825566
5023000	3.1402763288871194
5024000	3.140256369426752
5025000	3.1402563184079604
5026000	3.140242737763629
5027000	3.1402283668191764
5028000	3.140241050119332
5029000	3.140268840723802
5030000	3.1402687872763417
5031000	3.1402663486384417
5032000	3.1402718600953894
5033000	3.1402686270613946
5034000	3.1402773142630114
5035000	3.1402891757696128
5036000	3.14027402700556
5037000	3.140283502084574
5038000	3.140295355299722
5039000	3.1402825957531255
5040000	3.1402833333333335
5041000	3.140286451100972
5042000	3.1402919476398257
5043000	3.1403093396787627
5044000	3.1403013481363997
5045000	3.1403060455896927
5046000	3.1403099484740387
5047000	3.140334456112542
5048000	3.1403312202852613
5049000	3.1403367003367
5050000	3.1403564356435645
5051000	3.1403405266283904
5052000	3.1403562945368173
5053000	3.1403467247179893
5054000	3.140346656113969
5055000	3.1403339268051433
5056000	3.1403528481012657
5057000	3.140329839825984
5058000	3.1403266113088177
5059000	3.140317058707254
5060000	3.140328063241107
5061000	3.140330369492195
5062000	3.140332674832082
5063000	3.1403515702152873
5064000	3.1403586097946286
5065000	3.1403640671273445
5066000	3.1403782076589026
5067000	3.1403836589698044
5068000	3.1403954222573005
5069000	3.1403835075951863
5070000	3.140392899408284
5071000	3.1403786235456517
5072000	3.1403753943217665
5073000	3.140366646954465
5074000	3.1403397713835237
5075000	3.1403389162561575
5076000	3.14032939322301
5077000	3.140337207012015
5078000	3.140343442300118
5079000	3.1403449497932665
5080000	3.1403496062992127
5081000	3.1403227711080497
5082000	3.1403305785123967
5083000	3.1403375959079285
5084000	3.1403312352478365
5085000	3.1403366764995084
5086000	3.1403358238301218
5087000	3.140328680951445
5088000	3.1403380503144653
5089000	3.140325407742189
5090000	3.1403206286836935
5091000	3.1403079945000982
5092000	3.140328358208955
5093000	3.1403251521696447
5094000	3.1403195916764823
5095000	3.1403101079489697
5096000	3.1403108320251176
5097000	3.1403092014910734
5098000	3.1403060023538645
5099000	3.1403012355363797
5100000	3.1403035294117645
5101000	3.140293275828269
5102000	3.140296354370835
5103000	3.140302567117382
5104000	3.1403064263322884
5105000	3.1402953966699316
5106000	3.1402937720329023
5107000	3.1403125122381046
5108000	3.1403210649960847
5109000	3.1403202192209827
5110000	3.1403091976516633
5111000	3.1403216591665037
5112000	3.1403231611893583
5113000	3.140338744377078
5114000	3.1403480641376613
5115000	3.1403417399804496
5116000	3.1403416731821734
5117000	3.1403353527457494
5118000	3.140341539663931
5119000	3.14034303574917
5120000	3.1403328125
5121000	3.1403460261667644
5122000	3.1403592346739555
5123000	3.14036619168456
5124000	3.140351288056206
5125000	3.1403543414634147
5126000	3.1403581740148265
5127000	3.1403612248878487
5128000	3.140386895475819
5129000	3.1403922791967247
5130000	3.1403929824561403
5131000	3.1403796530890666
5132000	3.1403795791114577
5133000	3.140385739333723
5134000	3.1403973509933776
5135000	3.140405842259007
5136000	3.140411214953271
5137000	3.1403986762701965
5138000	3.1403947061113273
5139000	3.14039618602841
5140000	3.140414785992218
5141000	3.140406146664073
5142000	3.1404052897705172
5143000	3.140434765700953
5144000	3.140445567651633
5145000	3.1404283770651116
5146000	3.1404306257287216
5147000	3.140438313580727
5148000	3.140428904428904
5149000	3.1404288211303166
5150000	3.1404326213592233
5151000	3.1404201125994953
5152000	3.14041149068323
5153000	3.140405977100718
5154000	3.14039503298409
5155000	3.1403972841901067
5156000	3.140401086113266
5157000	3.1404033352724454
5158000	3.140407910042652
5159000	3.140423337856174
5160000	3.14043488372093
5161000	3.1404231738035264
5162000	3.1404362650135607
5163000	3.1404454774355997
5164000	3.1404523625096825
5165000	3.140470087124879
5166000	3.140466898954704
5167000	3.140470679311012
5168000	3.1404589783281733
5169000	3.1404581156896887
5170000	3.140469632495164
5171000	3.1404525236898087
5172000	3.140428460943542
5173000	3.140419099168761
5174000	3.1404205643602627
5175000	3.1404351690821257
5176000	3.1404428129829984
5177000	3.140445045393085
5178000	3.140459636925454
5179000	3.1404549140760762
5180000	3.1404478764478765
5181000	3.140443929743293
5182000	3.1404500192975684
5183000	3.140457650009647
5184000	3.140457561728395
5185000	3.1404497589199614
5186000	3.140453528731199
5187000	3.140458068247542
5188000	3.140442559753277
5189000	3.140440161880902
5190000	3.1404362235067436
5191000	3.1404345983432864
5192000	3.1404322033898304
5193000	3.1404367417677643
5194000	3.1404412783981517
5195000	3.140462752646776
5196000	3.1404634334103156
5197000	3.1404594958629977
5198000	3.140437091188919
5199000	3.1404393152529333
5200000	3.14043
5201000	3.1404160738319553
5202000	3.140416762783545
5203000	3.14041975783202
5204000	3.1404212144504227
5205000	3.1404211335254564
5206000	3.1404225893200155
5207000	3.1404240445554064
5208000	3.140432411674347
5209000	3.14043309656364
5210000	3.140436084452975
5211000	3.1404375359815773
5212000	3.140415963161934
5213000	3.140422789180894
5214000	3.140422708093594
5215000	3.1404233940556088
5216000	3.140429447852761
5217000	3.1404293655357485
5218000	3.140435415868149
5219000	3.1404414638819698
5220000	3.1404475095785442
5221000	3.1404489561386706
5222000	3.140448870164688
5223000	3.1404526134405515
5224000	3.1404395099540583
5225000	3.140447846889952
5226000	3.140449292001531
5227000	3.1404537975894393
5228000	3.140451415455241
5229000	3.140439089692102
5230000	3.1404374760994265
5231000	3.140435098451539
5232000	3.1404227828746176
5233000	3.1404265239824194
5234000	3.14042338555598
5235000	3.140428653295129
5236000	3.140423987776929
5237000	3.140426198205079
5238000	3.1404230622374953
5239000	3.1404374880702424
5240000	3.1404381679389313
5241000	3.140433505056287
5242000	3.140443342235788
5243000	3.1404524127407973
5244000	3.14044469870328
5245000	3.140453765490944
5246000	3.1404643537933663
5247000	3.140462740613684
5248000	3.1404489329268293
5249000	3.1404427510001907
5250000	3.1404518095238094
5251000	3.140454770519901
5252000	3.1404379284082253
5253000	3.1404408909194745
5254000	3.140442329653597
5255000	3.1404422454804948
5256000	3.1404421613394216
5257000	3.1404260985352863
5258000	3.140418410041841
5259000	3.140416048678456
5260000	3.140407604562738
5261000	3.1404105683330164
5262000	3.14042417331813
5263000	3.1404149724491734
5264000	3.1404270516717325
5265000	3.1404330484330485
5266000	3.140440562096468
5267000	3.14043060565787
5268000	3.1404077448747154
5269000	3.1404046308597455
5270000	3.1404129032258066
5271000	3.1403938531587934
5272000	3.1403869499241273
5273000	3.1403883937037738
5274000	3.140385286310201
5275000	3.1404178199052133
5276000	3.1404298711144807
5277000	3.140427515633883
5278000	3.140414550966275
5279000	3.140428111384732
5280000	3.1404136363636366
5281000	3.140421132361295
5282000	3.14041196516471
5283000	3.140407344311944
5284000	3.1403989401968206
5285000	3.1403996215704826
5286000	3.140398789254635
5287000	3.1404085492717986
5288000	3.1404009077155823
5289000	3.1403872187559085
5290000	3.1403969754253307
5291000	3.1404135324135325
5292000	3.1404043839758127
5293000	3.1404058190062347
5294000	3.1404132980732906
5295000	3.1404154863078375
5296000	3.1404191842900304
5297000	3.1404130639984897
5298000	3.140397885994715
5299000	3.140381204000755
5300000	3.1403705660377357
5301000	3.140381060177325
5302000	3.1403787250094304
5303000	3.140379407882331
5304000	3.1403815987933634
5305000	3.1403837888784167
5306000	3.140391255182812
5307000	3.140392688901451
5308000	3.1403715146948
5309000	3.1403631569033714
5310000	3.1403578154425613
5311000	3.140362266993033
5312000	3.1403471385542168
5313000	3.1403410502540936
5314000	3.1403342115167483
5315000	3.1403251175917215
5316000	3.140310759969902
5317000	3.1403024261801766
5318000	3.140310643098909
5319000	3.1403113367174282
5320000	3.140318796992481
5321000	3.140327006201842
5322000	3.140323938369034
5323000	3.140330640616194
5324000	3.140338842975207
5325000	3.1403410328638497
5326000	3.140342470897484
5327000	3.1403611788999437
5328000	3.140355105105105
5329000	3.1403302683430288
5330000	3.140335459662289
5331000	3.140336897392609
5332000	3.1403473368342087
5333000	3.1403457716107255
5334000	3.1403352080989877
5335000	3.1403426429240864
5336000	3.1403418290854574
5337000	3.140338017612891
5338000	3.1403364556013487
5339000	3.140337890990822
5340000	3.140356554307116
5341000	3.140348998314922
5342000	3.140348932983901
5343000	3.1403428785326595
5344000	3.1403420658682633
5345000	3.1403405051449953
5346000	3.1403284698840253
5347000	3.140334393117636
5348000	3.1403350785340316
5349000	3.1403200598242664
5350000	3.140328971962617
5351000	3.1403341431508127
5352000	3.1403482810164425
5353000	3.140357930132636
5354000	3.140358610384759
5355000	3.140358543417367
5356000	3.140368932038835
5357000	3.140379316781781
5358000	3.140367301231803
5359000	3.14036872550849
5360000	3.1403738805970147
5361000	3.140395448610334
5362000	3.140394628869825
5363000	3.1403870967741936
5364000	3.1403892617449665
5365000	3.140384715750233
5366000	3.140392843831532
5367000	3.1404054406558597
5368000	3.1404001490312967
5369000	3.1403829390948035
5370000	3.1403761638733707
5371000	3.1403835412399927
5372000	3.140390171258377
5373000	3.1403908431044107
5374000	3.1403944919985114
5375000	3.1404107906976746
5376000	3.1404129464285715
5377000	3.1403979914450435
5378000	3.1403904797322424
5379000	3.1403747908533184
5380000	3.1403724907063197
5381000	3.140383571826798
5382000	3.140379784466741
5383000	3.1403589076723017
5384000	3.140345468053492
5385000	3.1403298050139274
5386000	3.140327515781656
5387000	3.1403393354371634
5388000	3.1403392724573127
5389000	3.1403496010391536
5390000	3.1403435992578848
5391000	3.1403509552958635
5392000	3.140339762611276
5393000	3.1403389579083996
5394000	3.1403240637745644
5395000	3.1403447636700648
5396000	3.140358042994811
5397000	3.140350565128775
5398000	3.1403475361244904
5399000	3.140340803852565
5400000	3.1403422222222224
5401000	3.140316978337345
5402000	3.140319141058867
5403000	3.1403168610031464
5404000	3.1402953367875646
5405000	3.1403115633672525
5406000	3.140319644839068
5407000	3.1403107083410395
5408000	3.140305473372781
5409000	3.140307635422444
5410000	3.1402890942698707
5411000	3.1403030863056736
5412000	3.140291204730229
5413000	3.1402911509329394
5414000	3.1402874030291836
5415000	3.140278485687904
5416000	3.1402740029542096
5417000	3.1402702602916746
5418000	3.1402724252491696
5419000	3.1402642553976747
5420000	3.140263468634686
5421000	3.1402796532005164
5422000	3.140284765769089
5423000	3.1402935644477226
5424000	3.140293510324484
5425000	3.1402757603686635
5426000	3.1402609657206044
5427000	3.140255758245808
5428000	3.1402719233603538
5429000	3.1402748204089153
5430000	3.1402629834254143
5431000	3.1402599889523106
5432000	3.1402488954344623
5433000	3.1402532670715995
5434000	3.1402576370997424
5435000	3.140264213431463
5436000	3.1402671081677704
5437000	3.1402619091410706
5438000	3.14026553880103
5439000	3.140264019121162
5440000	3.140272794117647
5441000	3.1402771549347546
5442000	3.1402697537669972
5443000	3.1402719088737827
5444000	3.140282145481264
5445000	3.1402901744719927
5446000	3.1402827763496144
5447000	3.140278318340371
5448000	3.140284140969163
5449000	3.1402811525050467
5450000	3.140289908256881
5451000	3.140292056503394
5452000	3.1403066764490095
5453000	3.140309554373739
5454000	3.1403153648698203
5455000	3.1403138405132904
5456000	3.140318181818182
5457000	3.140325453545904
5458000	3.140324661048003
5459000	3.1403224033705808
5460000	3.1403274725274724
5461000	3.1403413294268447
5462000	3.140363236909557
5463000	3.140374885593996
5464000	3.14037701317716
5465000	3.1403718206770357
5466000	3.1403651664837176
5467000	3.140362904700933
5468000	3.140362838332114
5469000	3.1403664289632474
5470000	3.140370749542962
5471000	3.1403809175653445
5472000	3.1403720760233917
5473000	3.140360314270053
5474000	3.14037194008038
5475000	3.1403696803652967
5476000	3.14036449963477
5477000	3.1403629724301627
5478000	3.1403643665571375
5479000	3.140358459572915
5480000	3.1403598540145987
5481000	3.1403590585659553
5482000	3.140356074425392
5483000	3.140372788619369
5484000	3.140378555798687
5485000	3.140382862351869
5486000	3.1403623769595335
5487000	3.1403630399125206
5488000	3.1403680758017494
5489000	3.140375296046639
5490000	3.1403723132969033
5491000	3.1403751593516662
5492000	3.140367079388201
5493000	3.1403524485709085
5494000	3.140349472151438
5495000	3.1403319381255685
5496000	3.140345705967977
5497000	3.1403514644351462
5498000	3.1403579483448527
5499000	3.140358610656483
5500000	3.1403636363636362
5501000	3.140369387384112
5502000	3.140357688113413
5503000	3.140361257495911
5504000	3.1403524709302326
5505000	3.14034659400545
5506000	3.140352342898656
5507000	3.140358089704013
5508000	3.1403631082062455
5509000	3.1403521510255943
5510000	3.140349183303085
5511000	3.1403498457630192
5512000	3.140354862119013
5513000	3.140361327770724
5514000	3.1403750453391366
5515000	3.140377153218495
5516000	3.140374909354605
5517000	3.140374841399311
5518000	3.14038202247191
5519000	3.1403841275593405
5520000	3.1403934782608696
5521000	3.140388335446477
5522000	3.14040275262586
5523000	3.1404077494115517
5524000	3.140408399710355
5525000	3.140395294117647
5526000	3.1404010133912412
5527000	3.1404031119956577
5528000	3.1404117221418235
5529000	3.1404029661783324
5530000	3.1403934900542496
5531000	3.1404266859519074
5532000	3.140417208966016
5533000	3.140407735405747
5534000	3.1404033249006145
5535000	3.140409756097561
5536000	3.14039450867052
5537000	3.1404031063752935
5538000	3.1404023113037196
5539000	3.1403986279111753
5540000	3.140393501805054
5541000	3.1403854899837573
5542000	3.1403904727535186
5543000	3.1403579289193577
5544000	3.140357142857143
5545000	3.140355635707845
5546000	3.140342589253516
5547000	3.140338200829277
5548000	3.1403410237923577
5549000	3.140338799783745
5550000	3.140343063063063
5551000	3.1403300306251127
5552000	3.1403278097982708
5553000	3.140320547451828
5554000	3.1403240907454086
5555000	3.1403009900990098
5556000	3.1403002159827214
5557000	3.1403008817707394
5558000	3.140293630802447
5559000	3.140300053966541
5560000	3.140292805755396
5561000	3.140280525085416
5562000	3.1402912621359222
5563000	3.140284738450476
5564000	3.1402688713156004
5565000	3.1402616352201256
5566000	3.1402637441609773
5567000	3.140272319022813
5568000	3.1402830459770117
5569000	3.1402973603878612
5570000	3.140292998204668
5571000	3.140298689642793
5572000	3.140302943287868
5573000	3.1402942759734436
5574000	3.1402978112665947
5575000	3.1403070852017936
5576000	3.1403142037302727
5577000	3.1402911959835036
5578000	3.1402839727500895
5579000	3.14029324251658
5580000	3.1402924731182797
5581000	3.140288837125963
5582000	3.1402809029021856
5583000	3.1402808525882144
5584000	3.1402650429799426
5585000	3.1402621307072516
5586000	3.140248478338704
5587000	3.1402298192231966
5588000	3.140233357193987
5589000	3.140219717301843
5590000	3.1402153846153844
5591000	3.140205329994634
5592000	3.1402074391988557
5593000	3.140213123547291
5594000	3.140209510189489
5595000	3.1402151921358357
5596000	3.1402187276626163
5597000	3.140206539217438
5598000	3.1401986423722756
5599000	3.140180032148598
5600000	3.1401764285714284
5601000	3.1401763970719516
5602000	3.1401735094609067
5603000	3.1401827592361236
5604000	3.1401984296930765
5605000	3.140194112399643
5606000	3.140194791295041
5607000	3.1402061708578564
5608000	3.1401811697574895
5609000	3.1401740060616867
5610000	3.1401860962566843
5611000	3.1401903404027802
5612000	3.1401895937277264
5613000	3.140205237840727
5614000	3.140213751335946
5615000	3.1402087266251115
5616000	3.1402008547008546
5617000	3.140192273455581
5618000	3.140202919188323
5619000	3.140202171204841
5620000	3.1401978647686835
5621000	3.140194271481943
5622000	3.140192813945215
5623000	3.1401878001067045
5624000	3.1401813655761024
5625000	3.140178488888889
5626000	3.14016708140775
5627000	3.1401848231739824
5628000	3.140181236673774
5629000	3.1401790726594423
5630000	3.140184724689165
5631000	3.1401932161250223
5632000	3.140202414772727
5633000	3.140205219243742
5634000	3.1402101526446575
5635000	3.1402157941437445
5636000	3.140212207239177
5637000	3.1402100408018447
5638000	3.140220645619014
5639000	3.1402269906011706
5640000	3.140221985815603
5641000	3.140219110086864
5642000	3.1402268699042892
5643000	3.1402303739145845
5644000	3.1402416725726434
5645000	3.140253675819309
5646000	3.140262132483174
5647000	3.1402790862404815
5648000	3.1402726628895183
5649000	3.1402719065321296
5650000	3.1402782300884957
5651000	3.1402810122102283
5652000	3.140281670205237
5653000	3.140292941800814
5654000	3.140268836222144
5655000	3.1402581786030064
5656000	3.140258132956153
5657000	3.1402411171999294
5658000	3.1402460233297984
5659000	3.140238204629793
5660000	3.1402402826855123
5661000	3.140229641406112
5662000	3.1402359590250795
5663000	3.1402246159279534
5664000	3.140223163841808
5665000	3.1402224183583405
5666000	3.1402167313801623
5667000	3.1402131639315334
5668000	3.1402215949188426
5669000	3.1402130887281707
5670000	3.1402172839506175
5671000	3.1402193616646095
5672000	3.140215796897038
5673000	3.140216463952054
5674000	3.1402164258019036
5675000	3.1402086343612337
5676000	3.1401930937279774
5677000	3.140184604544654
5678000	3.1401662557238463
5679000	3.1401711568938193
5680000	3.1401718309859157
5681000	3.1401732089420875
5682000	3.140173882435762
5683000	3.1401569593524545
5684000	3.1401681914144968
5685000	3.140154793315743
5686000	3.1401449173408373
5687000	3.140151222085458
5688000	3.1401490857946555
5689000	3.1401321849182633
5690000	3.140128646748682
5691000	3.1401201897733264
5692000	3.1401173576950105
5693000	3.1400955559458983
5694000	3.1401109940288023
5695000	3.140110272168569
5696000	3.1400948033707867
5697000	3.140105318588731
5698000	3.140118638118638
5699000	3.1401087910159675
5700000	3.14011649122807
5701000	3.1401010349061567
5702000	3.140085584005612
5703000	3.1400778537611784
5704000	3.140085553997195
5705000	3.1400904469763367
5706000	3.140082018927445
5707000	3.140074294725775
5708000	3.140085494043448
5709000	3.14009668943773
5710000	3.140095971978984
5711000	3.1400889511469097
5712000	3.1401001400560222
5713000	3.140089620164537
5714000	3.1401043052152606
5715000	3.1400958880139984
5716000	3.1400944716585024
5717000	3.1401112471576003
5718000	3.140109129066107
5719000	3.14012729498164
5720000	3.1401265734265733
5721000	3.1401370389791996
5722000	3.14013701502971
5723000	3.140132797483837
5724000	3.1401285814116005
5725000	3.140107598253275
5726000	3.14011456514146
5727000	3.140100576217915
5728000	3.1400942737430166
5729000	3.1400886716704486
5730000	3.1400928446771377
5731000	3.140097714186006
5732000	3.1401039776692254
5733000	3.140101866387581
5734000	3.1400955702825253
5735000	3.140078116826504
5736000	3.1400585774058576
5737000	3.1400529893672653
5738000	3.140047403276403
5739000	3.140064122669455
5740000	3.1400494773519165
5741000	3.1400515589618534
5742000	3.140050853361198
5743000	3.1400369145046145
5744000	3.1400403899721447
5745000	3.140033420365535
5746000	3.1400201879568397
5747000	3.140025056551244
5748000	3.1400306193458594
5749000	3.1400215689685163
5750000	3.140025043478261
5751000	3.1400326899669624
5752000	3.1400361613351877
5753000	3.1400424126542674
5754000	3.1400278067431353
5755000	3.1400250217202434
5756000	3.14002084781098
5757000	3.140015980545423
5758000	3.140005557485238
5759000	3.139995832609828
5760000	3.139997222222222
5761000	3.1400041659434126
5762000	3.1400097188476224
5763000	3.14002151657123
5764000	3.1400256766134627
5765000	3.140033304423244
5766000	3.1400409295872356
5767000	3.140053407317496
5768000	3.1400492371705964
5769000	3.1400235742763045
5770000	3.1400152512998267
5771000	3.1400298041933805
5772000	3.14002772002772
5773000	3.140022865061493
5774000	3.1400207828195357
5775000	3.1400187012987013
5776000	3.1400346260387813
5777000	3.1400332352432057
5778000	3.140024229837314
5779000	3.140030455096037
5780000	3.1400332179930794
5781000	3.1400269849507008
5782000	3.140020062262193
5783000	3.140020058793014
5784000	3.1400076071922545
5785000	3.140017286084702
5786000	3.140022813688213
5787000	3.1400110592707793
5788000	3.140002764340014
5789000	3.140014510278114
5790000	3.140022797927461
5791000	3.1400248661716454
5792000	3.1400227900552484
5793000	3.140028310029346
5794000	3.1400352088367276
5795000	3.1400331320103536
5796000	3.140024154589372
5797000	3.140025530446783
5798000	3.1400296654018627
5799000	3.140037937575444
5800000	3.140023448275862
5801000	3.1400344768143422
5802000	3.1400351602895555
5803000	3.1400365328278474
5804000	3.140041350792557
5805000	3.1400523686477175
5806000	3.1400530485704445
5807000	3.1400509729636648
5808000	3.1400640495867767
5809000	3.1400619728008263
5810000	3.1400488812392426
5811000	3.140039924281535
5812000	3.1400337233310394
5813000	3.1400213314983656
5814000	3.1400275197798417
5815000	3.140038521066208
5816000	3.1400240715268226
5817000	3.1400275055870726
5818000	3.140011687865246
5819000	3.140007561436673
5820000	3.140018556701031
5821000	3.140021989348909
5822000	3.1400171762281004
5823000	3.1400123647604326
5824000	3.140003434065934
5825000	3.1400061802575108
5826000	3.1400116718159974
5827000	3.140016475030033
5828000	3.1400212765957445
5829000	3.1400171556013037
5830000	3.139992452830189
5831000	3.139992454124507
5832000	3.139991083676269
5833000	3.14000411452083
5834000	3.1400089132670552
5835000	3.140004798628963
5836000	3.1399856065798493
5837000	3.1399917765975673
5838000	3.139996574169236
5839000	3.14
5840000	3.1399931506849317
5841000	3.1400054785139533
5842000	3.1400102704553237
5843000	3.140012322437104
5844000	3.140011635865845
5845000	3.1400266894781863
5846000	3.140024632227164
5847000	3.1400171027877546
5848000	3.1400184678522574
5849000	3.1400184646948195
5850000	3.140019829059829
5851000	3.140025294821398
5852000	3.140021189336979
5853000	3.1400143516145564
5854000	3.1400095661086436
5855000	3.14001024765158
5856000	3.1400006830601095
5857000	3.1400068294348644
5858000	3.1400218504609083
5859000	3.1400279911247653
5860000	3.140021843003413
5861000	3.1400170619348233
5862000	3.1400252473558514
5863000	3.1400211495821253
5864000	3.1399972714870397
5865000	3.1400122762148337
5866000	3.1400020456870097
5867000	3.140011590250554
5868000	3.1400068166325834
5869000	3.13999659226444
5870000	3.139993867120954
5871000	3.14
5872000	3.1399809264305176
5873000	3.139987059424485
5874000	3.1400027238678923
5875000	3.1399979574468087
5876000	3.1399959155888357
5877000	3.139994555045091
5878000	3.1399952364749915
5879000	3.140001360775642
5880000	3.140003401360544
5881000	3.1399884373405884
5882000	3.139988439306358
5883000	3.1399898011218768
5884000	3.1399891230455474
5885000	3.1399870858113847
5886000	3.1399904858987426
5887000	3.139989128588415
5888000	3.140001358695652
5889000	3.140002037697402
5890000	3.140014261460102
5891000	3.140005432014938
5892000	3.140017651052274
5893000	3.1400081452570845
5894000	3.13998846284357
5895000	3.1399850720949956
5896000	3.1399762550881953
5897000	3.1399687976937427
5898000	3.1399626992200744
5899000	3.1399708425156807
5900000	3.139960677966102
5901000	3.1399471276054904
5902000	3.139945103354795
5903000	3.139944435033034
5904000	3.1399363143631436
5905000	3.139922777307367
5906000	3.1399234676600067
5907000	3.139929575080413
5908000	3.139919431279621
5909000	3.1399336605178543
5910000	3.13994179357022
5911000	3.1399424801218068
5912000	3.1399499323410014
5913000	3.1399533231862
5914000	3.139958065607034
5915000	3.1399594251901943
5916000	3.139969574036511
5917000	3.1399648470508703
5918000	3.139961473470767
5919000	3.1399567494509206
5920000	3.1399506756756757
5921000	3.1399587907448065
5922000	3.1399581222559947
5923000	3.1399540773256795
5924000	3.1399628629304526
5925000	3.139950042194093
5926000	3.1399466756665544
5927000	3.1399271132107307
5928000	3.139934547908232
5929000	3.1399426547478497
5930000	3.1399318718381113
5931000	3.139937278705109
5932000	3.13993931220499
5933000	3.139937299848306
5934000	3.1399359622514322
5935000	3.1399332771693342
5936000	3.139927897574124
5937000	3.1399157823816743
5938000	3.139913102054564
5939000	3.1399050345175956
5940000	3.139896296296296
5941000	3.1398868877293387
5942000	3.1398929653315384
5943000	3.1398929833417464
5944000	3.1398815612382234
5945000	3.1398741799831793
5946000	3.139882946518668
5947000	3.1398816209853706
5948000	3.1398863483523876
5949000	3.1398836779290638
5950000	3.139878319327731
5951000	3.1398756511510673
5952000	3.1398797043010753
5953000	3.139874349067697
5954000	3.139868323815922
5955000	3.139877078085642
5956000	3.139880456682337
5957000	3.1398831626657713
5958000	3.139872440416247
5959000	3.1398744755831514
5960000	3.139876510067114
5961000	3.139887267237041
5962000	3.13989734988259
5963000	3.1399121247694115
5964000	3.139914822266935
5965000	3.139920871751886
5966000	3.1399054642976867
5967000	3.1399081615552205
5968000	3.139906166219839
5969000	3.1399021611660243
5970000	3.1398954773869345
5971000	3.1398894657511303
5972000	3.1399002009377095
5973000	3.1399129415704
5974000	3.1399102778707735
5975000	3.1399109623430963
5976000	3.139917001338688
5977000	3.139919692153254
5978000	3.139927735028438
5979000	3.1399264090985115
5980000	3.139933110367893
5981000	3.1399458284567796
5982000	3.1399505182213305
5983000	3.139951195052649
5984000	3.139945855614973
5985000	3.1399492063492063
5986000	3.139939191446709
5987000	3.1399325204609987
5988000	3.139927187708751
5989000	3.1399305393220907
5990000	3.139935225375626
5991000	3.139941912869304
5992000	3.1399345794392524
5993000	3.1399292507925916
5994000	3.139914581247915
5995000	3.139911259382819
5996000	3.139906604402935
5997000	3.1399159579789897
5998000	3.1399179726575523
5999000	3.13991531921987
6000000	3.139904
6001000	3.1399013497750374
6002000	3.1399093635454847
6003000	3.1399127103115108
6004000	3.1399213857428383
6005000	3.1399180682764363
6006000	3.1399074259074258
6007000	3.1398947894123523
6008000	3.139901464713715
6009000	3.139887502080213
6010000	3.1398848585690518
6011000	3.1398782232573614
6012000	3.1398855622089155
6013000	3.1398882421420256
6014000	3.1398776188892583
6015000	3.139878969243558
6016000	3.1398849734042553
6017000	3.139882333388732
6018000	3.1398889996676638
6019000	3.139893005482638
6020000	3.1398910299003324
6021000	3.1398923766816145
6022000	3.139891730322152
6023000	3.1398824506060103
6024000	3.139879150066401
6025000	3.1398605809128632
6026000	3.139859276468636
6027000	3.1398679276588686
6028000	3.1398560053085602
6029000	3.1398626637916736
6030000	3.1398673300165836
6031000	3.1398693417343724
6032000	3.139868700265252
6033000	3.1398687220288415
6034000	3.1398760357971494
6035000	3.1398793703396852
6036000	3.139892644135189
6037000	3.139886036110651
6038000	3.139904604173567
6039000	3.139920516641828
6040000	3.1399165562913907
6041000	3.139917894388346
6042000	3.1399152598477325
6043000	3.13992255502234
6044000	3.1399238914626078
6045000	3.1399239040529365
6046000	3.13992127026133
6047000	3.139926575161237
6048000	3.1399140211640213
6049000	3.1399047776491984
6050000	3.1398955371900827
6051000	3.1399167079821515
6052000	3.1398916060806346
6053000	3.1399134313563524
6054000	3.1399121242153947
6055000	3.1399108175061934
6056000	3.139924042272127
6057000	3.1399233944196796
6058000	3.139924727632882
6059000	3.1399168179567587
6060000	3.139907590759076
6061000	3.139909585876918
6062000	3.1398911250412405
6063000	3.139906317004783
6064000	3.139914907651715
6065000	3.139904369332234
6066000	3.1399122980547314
6067000	3.1399044008570955
6068000	3.1399129861568884
6069000	3.139905750535508
6070000	3.1398978583196047
6071000	3.1398978751441278
6072000	3.1398919631093545
6073000	3.139886053021571
6074000	3.1398867303259794
6075000	3.139890699588477
6076000	3.139892034233048
6077000	3.1398815204870822
6078000	3.139881539980257
6079000	3.1398789274551735
6080000	3.1398730263157897
6081000	3.139876336128926
6082000	3.1398697796777375
6083000	3.139866513233602
6084000	3.1398586456278763
6085000	3.13984026294166
6086000	3.1398409464344397
6087000	3.139832429768359
6088000	3.1398206307490146
6089000	3.139832484808671
6090000	3.139824630541872
6091000	3.139833196519455
6092000	3.139829284307288
6093000	3.139831938289841
6094000	3.1398391860846733
6095000	3.139856275635767
6096000	3.1398608923884512
6097000	3.1398497621781205
6098000	3.139852410626435
6099000	3.1398425971470734
6100000	3.1398340983606556
6101000	3.139829536141616
6102000	3.139815798098984
6103000	3.139827625757824
6104000	3.139832241153342
6105000	3.139830303030303
6106000	3.1398296757287913
6107000	3.139833633535287
6108000	3.139824492468893
6109000	3.1398408904894417
6110000	3.139849427168576
6111000	3.139838978890525
6112000	3.139839005235602
6113000	3.1398357598560445
6114000	3.139837749427543
6115000	3.1398292722812755
6116000	3.1398214519293655
6117000	3.139820827202877
6118000	3.139820202680615
6119000	3.1398287301846706
6120000	3.1398339869281044
6121000	3.1398477372978273
6122000	3.13984645540673
